District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Report_Date,Final_Report_Date,Report_Type,FR_ID
Yadgir,Narayanapura PS,0045/2021,1,2021,7,2021-06-04 15:00:00.000,2021-06-04 15:01:00.000,2021-07-06 08:15:00.000,06/07/2021,Non Heinous,Pending Trial,Written,CRIMINAL INTIMIDATION,Criminal Intimidation,0.0,0.0,"IPC 1860 U/s: 504,506,34 ",INDUMATI   (PSI),2922322,,68300271,"INFRONT OF ACCUSED HOUSE, INFRONT OF ACCUSED HOUSE",AT 15 KM WEST FROM PS,BEAT3,YARAKIHAL,1,0,0,0,0,0,2,2,0,2,2,0,2021000048,1601,10978160120210045,2021-07-17 00:00:00.000,,,2021000039.0
Yadgir,Narayanapura PS,0046/2021,1,2021,7,2021-07-07 21:00:00.000,2021-07-08 05:30:00.000,2021-07-10 17:00:00.000,10/07/2021,Non Heinous,Traced,Written,MISSING PERSON,Women,0.0,0.0,IPC 1860 U/s: 00MP ,SIDDESHWAR  GERADE (PSI),2767756,,69900009,"FROM COMPLAINANT HOUSE AT YARAKIHAL VILLAGE, FROM COMPLAINANT HOUSE AT YARAKIHAL VILLAGE",12 KMS TOWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,0,1,0,0,0,0,0,0,0,0,0,0,2021000050,1601,10978160120210046,,,,
Yadgir,Narayanapura PS,0048/2021,1,2021,7,2021-07-31 12:10:00.000,2021-07-31 12:11:00.000,2021-07-31 18:10:00.000,31/07/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",DODDANAGOUDA   (HC),1967378,,158900479,"NEAR KANAKADAS CIRCLE AT JOGUNDABHAVI VILLAGE, NEAR KANAKADAS CIRCLE AT JOGUNDABHAVI VILLAGE",6 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,1,0,1,1,0,2021000052,1601,10978160120210048,2021-08-01 00:00:00.000,,,2021000045.0
Yadgir,Narayanapura PS,0049/2021,1,2021,8,2021-08-12 15:00:00.000,2021-08-12 15:01:00.000,2021-08-13 21:00:00.000,13/08/2021,Non Heinous,Pending Trial,Oral,RIOTS,Others,0.0,0.0,"IPC 1860 U/s: 143,147,148,323,324,354,504,506,149 ",INDUMATI   (PSI),2922322,,68300271,"IN FRONT OF COMPLAINANT HOUSE MARNAL DODDA TANDA, IN FRONT OF COMPLAINANT HOUSE MARNAL DODDA TANDA",15 KMS TOWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,1,1,0,0,0,0,6,0,1,1,6,0,2021000055,1601,10978160120210049,2022-01-09 00:00:00.000,,,2022000008.0
Yadgir,Narayanapura PS,0050/2021,1,2021,8,2021-08-14 13:30:00.000,2021-08-14 13:31:00.000,2021-08-14 19:00:00.000,14/08/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",DODDANAGOUDA   (HC),1967378,,158900479,"NEAR SHRI VALMIKI CHOUK AT NARAYANPUR VILLAGE, NEAR SHRI VALMIKI CHOUK AT NARAYANPUR VILLAGE",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,0,1,0,1,1,0,2021000056,1601,10978160120210050,2021-08-15 00:00:00.000,,,2021000047.0
Yadgir,Narayanapura PS,0051/2021,1,2021,8,2021-08-12 14:55:00.000,2021-08-12 14:56:00.000,2021-08-21 20:15:00.000,21/08/2021,Non Heinous,False Case,Written,RIOTS,Others,0.0,0.0,"IPC 1860 U/s: 143,147,148,323,324,354,504,506,149 ",BABU   (ASI),1223928,,158900171,"IN FRONT OF COMPLAINANT HOUSE MARNAL DODDA TANDA, IN FRONT OF COMPLAINANT HOUSE MARNAL DODDA TANDA",15 KMS TOWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,0,2,0,0,0,0,8,0,0,0,0,0,2021000061,1601,10978160120210051,,2021-09-20 00:00:00.000,B Report,
Yadgir,Narayanapura PS,0052/2021,1,2021,8,2021-08-27 14:15:00.000,2021-08-27 14:16:00.000,2021-08-27 18:00:00.000,27/08/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",INDUMATI   (PSI),2922322,,68300271,"IN FRONT OF SEVALAL CHOUK AT NARAYANPUR I.B TANDA, IN FRONT OF SEVALAL CHOUK AT NARAYANPUR I.B TANDA",3 KMS TOWARDS WEST FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,1,0,1,1,0,2021000064,1601,10978160120210052,2021-08-28 00:00:00.000,,,2021000048.0
Yadgir,Narayanapura PS,0053/2021,1,2021,8,2021-08-31 11:00:00.000,2021-08-31 11:01:00.000,2021-08-31 13:30:00.000,31/08/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",INDUMATI   (PSI),2922322,,68300271,"Narayanpur village Near  Ambedkar chowk, Narayanpur village Near  Ambedkar chowk",1 km Towards East from PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,0,1,0,1,1,0,2021000065,1601,10978160120210053,2021-09-01 00:00:00.000,,,2021000051.0
Yadgir,Narayanapura PS,0054/2021,1,2021,8,2021-08-31 16:45:00.000,2021-08-31 16:46:00.000,2021-08-31 18:30:00.000,31/08/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",INDUMATI   (PSI),2922322,,68300271,"NEAR SHRI VALMIKI CHOUK AT HORATTI VILLAGE, NEAR SHRI VALMIKI CHOUK AT HORATTI VILLAGE",22 KMS TOWARD NORTH FROM THE PS,BEAT2,HAGARATGI,0,0,0,0,0,0,0,1,0,1,1,0,2021000066,1601,10978160120210054,2021-09-01 00:00:00.000,,,2021000052.0
Yadgir,Narayanapura PS,0055/2021,1,2021,9,2021-09-08 16:15:00.000,2021-09-08 16:16:00.000,2021-09-09 14:00:00.000,09/09/2021,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0,0.0,IPC 1860 U/s: 279 ,SANGAPPA   (HC),1962943,,158900093,"NEAR DESHMUKHA SCHOOL, Npur-Muddebihal On road, NEAR DESHMUKHA SCHOOL, Npur-Muddebihal On road",2 KMS TOWARDS WEST FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,1,1,0,1,1,1,2021000067,1601,10978160120210055,2021-09-12 00:00:00.000,,,2021000054.0
Yadgir,Narayanapura PS,0056/2021,1,2021,9,2021-09-10 10:30:00.000,2021-09-10 10:31:00.000,2021-09-10 12:00:00.000,10/09/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",INDUMATI   (PSI),2922322,,68300271,"NEAR KANAKADAS CIRCLE AT JOGUNDABHAVI VILLAGE, NEAR KANAKADAS CIRCLE AT JOGUNDABHAVI VILLAGE",6 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,1,0,1,1,0,2021000068,1601,10978160120210056,2021-09-11 00:00:00.000,,,2021000050.0
Yadgir,Narayanapura PS,0057/2021,1,2021,9,2021-09-11 11:00:00.000,2021-09-11 11:01:00.000,2021-09-11 12:00:00.000,11/09/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",SANGAPPA   (HC),1962943,,158900093,"NEAR KANAKADAS CIRCLE AT JOGUNDABHAVI VILLAGE, NEAR KANAKADAS CIRCLE AT JOGUNDABHAVI VILLAGE",6 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,1,0,1,1,0,2021000069,1601,10978160120210057,2021-09-12 00:00:00.000,,,2021000049.0
Yadgir,Narayanapura PS,0058/2021,1,2021,10,2021-10-02 15:15:00.000,2021-10-02 15:16:00.000,2021-10-02 16:00:00.000,02/10/2021,Non Heinous,Pending Trial,Sue-moto by Police,Disobedience to Order Promulgated by PublicServan,By Others,0.0,0.0,"IPC 1860 U/s: 269,188 ",INDUMATI   (PSI),2922322,,68300271,"NEAR BUS STAND IN MUTTON SHOP AT NARAYANPUR VILLAG, NEAR BUS STAND IN MUTTON SHOP AT NARAYANPUR VILLAG",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,1,1,0,1,1,0,2021000070,1601,10978160120210058,2021-10-04 00:00:00.000,,,2021000055.0
Yadgir,Narayanapura PS,0059/2021,1,2021,10,2021-10-06 13:00:00.000,2021-10-06 13:01:00.000,2021-10-06 14:10:00.000,06/10/2021,Non Heinous,Pending Trial,Written,RIOTS,Land Disputes,0.0,0.0,"IPC 1860 U/s: 143,147,148,323,324,504,506,149 ",INDUMATI   (PSI),2922322,,68300271,"IN COMPLAINANT FIELD SURVE NO 28 RAYANAGOL LIMITS, IN COMPLAINANT FIELD SURVE NO 28 RAYANAGOL LIMITS",12 KMS TOWARDS EAST FROM THE PS,BEAT1,BASARIGIDAD TANDA,3,1,0,0,0,0,8,4,1,5,5,0,2021000071,1601,10978160120210059,2022-03-16 00:00:00.000,,,2022000015.0
Yadgir,Narayanapura PS,0060/2021,1,2021,10,2021-10-06 13:10:00.000,2021-10-06 13:11:00.000,2021-10-06 16:20:00.000,06/10/2021,Non Heinous,Pending Trial,Written,RIOTS,Land Disputes,0.0,0.0,"IPC 1860 U/s: 143,147,148,323,324,504,506,149 ",INDUMATI   (PSI),2922322,,68300271,"IN COMPLAINANT FIELD SURVE NO 28 RAYANAGOL LIMITS, IN COMPLAINANT FIELD SURVE NO 28 RAYANAGOL LIMITS",12 KMS TOWARDS EAST FROM THE PS,BEAT1,BASARIGIDAD TANDA,3,0,0,0,0,0,5,2,2,4,4,0,2021000072,1601,10978160120210060,2022-03-16 00:00:00.000,,,2022000014.0
Yadgir,Narayanapura PS,0061/2021,1,2021,10,2021-10-09 09:30:00.000,2021-10-09 09:31:00.000,2021-10-09 13:00:00.000,09/10/2021,Non Heinous,Pending Trial,Oral,MOLESTATION,Private Place,0.0,0.0,"IPC 1860 U/s: 323,354,354(A),448,504 ",INDUMATI   (PSI),2922322,,68300271,"IN COMPLAINANT HOUSE AT NARAYANPUR VILLAGE, IN COMPLAINANT HOUSE AT NARAYANPUR VILLAGE",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,1,0,0,0,0,1,1,0,1,1,0,2021000073,1601,10978160120210061,2021-11-23 00:00:00.000,,,2021000057.0
Yadgir,Narayanapura PS,0062/2021,1,2021,10,2021-10-12 05:30:00.000,2021-10-12 05:31:00.000,2021-10-12 08:00:00.000,12/10/2021,Non Heinous,Pending Trial,Sue-moto by Police,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 41(D),102 IPC 1860 U/s: 379 ",INDUMATI   (PSI),2922322,,68300271,"NEAR KANAKADAS CHOUK AT NARAYANPUR VILLAGE, NEAR KANAKADAS CHOUK AT NARAYANPUR VILLAGE",2 KM TOWARDS NORTH FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,1,1,0,1,1,0,2021000074,1601,10978160120210062,2021-10-14 00:00:00.000,,,2022000003.0
Yadgir,Narayanapura PS,0063/2021,1,2021,10,2021-10-14 17:00:00.000,2021-10-14 17:01:00.000,2021-10-15 12:30:00.000,15/10/2021,Non Heinous,Pending Trial,Written,ATTEMPT TO MURDER,Over Property Dispute  ,0.0,0.0,"IPC 1860 U/s: 143,147,148,323,324,307,341,354,504,506,149 ",INDUMATI   (PSI),2922322,,68300271,"On the way beside accused sharnappa field yarkihal, On the way beside accused sharnappa field yarkihal",15 KMS TQWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,2,1,0,0,0,0,7,3,1,4,7,0,2021000075,1601,10978160120210063,2022-05-18 00:00:00.000,,,2022000017.0
Yadgir,Narayanapura PS,0064/2021,1,2021,10,2021-10-14 16:30:00.000,2021-10-14 16:31:00.000,2021-10-17 10:00:00.000,17/10/2021,Non Heinous,Pending Trial,Written,RIOTS,Land Disputes,0.0,0.0,"IPC 1860 U/s: 143,147,148,323,324,354,504,506,149,326,34,354(A) ",INDUMATI   (PSI),2922322,,68300271,"IN ACCUSED MUDDAPPA FIELD AT YARAKIHAL LIMITS, IN ACCUSED MUDDAPPA FIELD AT YARAKIHAL LIMITS",15 KMS TOWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,1,1,0,0,0,0,8,0,0,0,3,0,2021000076,1601,10978160120210064,2022-05-16 00:00:00.000,,,2022000018.0
Yadgir,Narayanapura PS,0065/2021,1,2021,11,2021-11-24 01:00:00.000,2021-11-24 01:01:00.000,2021-11-24 09:00:00.000,24/11/2021,Non Heinous,Pending Trial,Written,COMMUNAL / RELIGION   ,Others,0.0,0.0,IPC 1860 U/s: 295 ,INDUMATI   (PSI),2922322,,68300271,"IN HAGARATAGI VILLAGE Dr AMBEDKAR CHOUK KATTE, IN HAGARATAGI VILLAGE Dr AMBEDKAR CHOUK KATTE",25 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,1,0,0,0,0,0,1,1,0,1,1,0,2021000077,1601,10978160120210065,2021-11-24 00:00:00.000,,,2022000005.0
Yadgir,Narayanapura PS,0066/2021,1,2021,11,2021-11-30 18:20:00.000,2021-11-30 18:21:00.000,2021-11-30 19:50:00.000,30/11/2021,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0,0.0,"KARNATAKA EXCISE ACT, 1965 U/s: 32(3),15(A) ",BABU   (ASI),1223928,,158900171,"IN ACCUSED KIRANI STORE AT MARNAL DODDA TANDA, IN ACCUSED KIRANI STORE AT MARNAL DODDA TANDA",15 KMS TOWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,0,0,0,0,0,0,1,0,0,0,1,0,2021000079,1601,10978160120210066,2021-12-10 00:00:00.000,,,2021000056.0
Yadgir,Narayanapura PS,0067/2021,1,2021,12,2021-12-09 21:00:00.000,2021-12-09 22:30:00.000,2021-12-10 08:00:00.000,10/12/2021,Non Heinous,Pending Trial,Written,THEFT,Of Automobiles - Of Lorries/Trucks,0.0,0.0,IPC 1860 U/s: 379 ,INDUMATI   (PSI),2922322,,68300271,"IN FRONT OF GOPALAKRISHN TENTHOUSE AT NARAYANPUR, IN FRONT OF GOPALAKRISHN TENTHOUSE AT NARAYANPUR",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,1,0,0,0,0,0,0,1,0,1,1,0,2021000080,1601,10978160120210067,2021-12-28 00:00:00.000,,,2022000009.0
Yadgir,Narayanapura PS,0068/2021,1,2021,12,2021-12-24 08:30:00.000,2021-12-24 08:31:00.000,2021-12-27 13:00:00.000,27/12/2021,Non Heinous,Pending Trial,Written,MOLESTATION,Public Place,0.0,0.0,"IPC 1860 U/s: 323,324,354,504,34 ",INDUMATI   (PSI),2922322,,68300271,"IN FRONT OF COMPLAINANT HOUSE AT YENNIWADAGERA, IN FRONT OF COMPLAINANT HOUSE AT YENNIWADAGERA",15 TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,1,1,0,0,0,0,3,1,0,1,3,0,2021000084,1601,10978160120210068,2022-04-21 00:00:00.000,,,2022000019.0
Yadgir,Narayanapura PS,0069/2021,1,2021,12,2021-12-24 08:30:00.000,2021-12-24 08:31:00.000,2021-12-27 16:00:00.000,27/12/2021,Non Heinous,Pending Trial,Written,MOLESTATION,Public Place,0.0,0.0,"IPC 1860 U/s: 323,324,354,504,506,34 ",INDUMATI   (PSI),2922322,,68300271,"IN FRONT OF BASALINGAPPA HOUSE AT YENNIVADAGERA, IN FRONT OF BASALINGAPPA HOUSE AT YENNIVADAGERA",15 KMS TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,1,1,0,0,0,0,3,2,1,3,3,0,2021000085,1601,10978160120210069,2022-03-16 00:00:00.000,,,2022000020.0
Yadgir,Narayanapura PS,0001/2022,1,2022,1,2022-01-07 06:00:00.000,2022-01-07 06:01:00.000,2022-01-07 07:45:00.000,07/01/2022,Non Heinous,Pending Trial,,THEFT,Of Sand,0.0,0.0,IPC 1860 U/s: 379 ,BABU   (ASI),1223928,,158900171,"MADALINGNAL-KUREKANAL ROAD AT MADALINGANAL VILLAGE, MADALINGNAL-KUREKANAL ROAD AT MADALINGANAL VILLAGE",18 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,0,0,0,0,0,0,2,0,0,0,1,0,2022000001,1601,10978160120220001,2022-01-20 00:00:00.000,,,2022000004.0
Yadgir,Narayanapura PS,0002/2022,1,2022,1,2021-12-06 18:00:00.000,2021-12-07 10:00:00.000,2022-01-07 14:00:00.000,07/01/2022,Non Heinous,False Case,Written,THEFT,Other Items Not Included Above,0.0,0.0,IPC 1860 U/s: 379 ,BABU   (ASI),1223928,,158900171,"Near the of ramp of the left canal of Narayanpur, Near the of ramp of the left canal of Narayanpur",09 KMS TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,0,1,0,0,0,0,1,0,0,0,0,0,2022000002,1601,10978160120220002,,2022-06-12 00:00:00.000,B Report,
Yadgir,Narayanapura PS,0003/2022,1,2022,1,2022-01-06 20:30:00.000,2022-01-06 20:31:00.000,2022-01-07 16:30:00.000,07/01/2022,Non Heinous,Pending Trial,Oral,MOLESTATION,Other Places,0.0,0.0,"IPC 1860 U/s: 323,354,504,506,34 ",INDUMATI   (PSI),2922322,,68300271,"IN FRONT OF COMPLAINANT HOUSE AT DODDA CHAPI TANDA, IN FRONT OF COMPLAINANT HOUSE AT DODDA CHAPI TANDA",8 KMS TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,1,1,0,0,0,0,2,1,1,2,3,0,2022000003,1601,10978160120220003,2022-04-02 00:00:00.000,,,2022000022.0
Yadgir,Narayanapura PS,0004/2022,1,2022,1,2022-01-22 10:00:00.000,2022-01-22 10:01:00.000,2022-01-22 11:30:00.000,22/01/2022,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0,0.0,"KARNATAKA EXCISE ACT, 1965 U/s: 15(A),32(3) ",INDUMATI   (PSI),2922322,,68300271,"IN FRONT OF TIPPU SULTAN CHOUK AT MELINAGADDI VILL, IN FRONT OF TIPPU SULTAN CHOUK AT MELINAGADDI VILL",12 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,1,0,0,0,1,0,2022000004,1601,10978160120220004,2022-01-28 00:00:00.000,,,2022000006.0
Yadgir,Narayanapura PS,0005/2022,1,2022,1,2022-01-26 18:25:00.000,2022-01-26 18:26:00.000,2022-01-26 19:40:00.000,26/01/2022,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0,0.0,"KARNATAKA EXCISE ACT, 1965 U/s: 32(3),15(A) ",INDUMATI   (PSI),2922322,,68300271,"NEAR NARAYANPUR BUS STAND, PUBLIC PLACE, NEAR NARAYANPUR BUS STAND, PUBLIC PLACE",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,1,0,0,0,1,0,2022000005,1601,10978160120220005,2022-01-30 00:00:00.000,,,2022000007.0
Yadgir,Narayanapura PS,0006/2022,1,2022,1,2021-10-21 13:30:00.000,2021-10-21 14:00:00.000,2022-01-30 18:00:00.000,30/01/2022,Heinous,False Case,Written,MURDER,Due To OtherCauses,0.0,0.0,IPC 1860 U/s: 302 ,CHIKKANNAVAR M B   (PI),1666582,,43400018,"Narayanpur left Canal, Jogundabavi village limits, Narayanpur left Canal, Jogundabavi village limits",5 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,1,0,0,0,0,0,2,0,0,0,0,0,2022000006,1601,10978160120220006,,2022-09-18 00:00:00.000,B Report,
Yadgir,Narayanapura PS,0007/2022,1,2022,1,2022-01-31 18:40:00.000,2022-01-31 18:41:00.000,2022-01-31 19:50:00.000,31/01/2022,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",PRAKASH.S.M   (HC),1965763,,158900225,"NEAR VALMIKI CHOWK AT NARAYANPUR VILLAGE, NEAR VALMIKI CHOWK AT NARAYANPUR VILLAGE",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,1,1,0,1,1,0,2022000007,1601,10978160120220007,2022-02-01 00:00:00.000,,,2022000010.0
Yadgir,Narayanapura PS,0008/2022,1,2022,2,2022-02-01 16:50:00.000,2022-02-01 16:51:00.000,2022-02-01 18:10:00.000,01/02/2022,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",SANGAPPA   (HC),1962943,,158900093,"NEAR BEVINAGIDADA KATTE DEVARAGADDI VILLAGE, NEAR BEVINAGIDADA KATTE DEVARAGADDI VILLAGE",5 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,1,1,0,1,1,0,2022000008,1601,10978160120220008,2022-02-02 00:00:00.000,,,2022000011.0
Yadgir,Narayanapura PS,0009/2022,1,2022,2,2022-02-05 19:45:00.000,2022-02-05 19:46:00.000,2022-02-05 22:30:00.000,05/02/2022,Heinous,Dis/Acq,Oral,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0,0.0,"IPC 1860 U/s: 279,304(A),287 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196 ",CHIKKANNAVAR M B   (PI),1666582,,43400018,"ON BRIDG ROAD BELOW THE NARAYANPUR DAM, ON BRIDG ROAD BELOW THE NARAYANPUR DAM",12 KMS TOWARDS SOUTH FROM THE PS,ARIA,NARAYANAPUR,1,0,0,0,0,0,2,1,0,1,2,0,2022000009,1601,10978160120220009,2022-03-10 00:00:00.000,,,2022000012.0
Yadgir,Narayanapura PS,0010/2022,1,2022,2,2022-02-22 08:00:00.000,2022-02-22 08:01:00.000,2022-02-26 21:30:00.000,26/02/2022,Non Heinous,Traced,Written,MISSING PERSON,Women,0.0,0.0,IPC 1860 U/s: 00MP ,BHAGANNA   (PSI),1397445,,158900035,"IN COMPLAINANT HOUSE AT NARAYANPUR VILLAGE, IN COMPLAINANT HOUSE AT NARAYANPUR VILLAGE",1KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,1,0,0,0,0,0,0,0,0,0,0,2022000012,1601,10978160120220010,,,,
Yadgir,Narayanapura PS,0011/2022,1,2022,3,2022-03-08 18:40:00.000,2022-03-08 18:41:00.000,2022-03-08 19:50:00.000,08/03/2022,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",PRAKASH.S.M   (HC),1965763,,158900225,"NEAR VALMIKI CHOWK AT NARAYANPUR VILLAGE, NEAR VALMIKI CHOWK AT NARAYANPUR VILLAGE",1 KM TOWARDS EAST FROM THE PD,ARIA,NARAYANAPUR,0,0,0,0,0,0,1,1,0,1,1,0,2022000014,1601,10978160120220011,2022-03-09 00:00:00.000,,,2022000013.0
Yadgir,Narayanapura PS,0012/2022,1,2022,3,2022-03-02 22:30:00.000,2022-03-02 22:31:00.000,2022-03-10 11:30:00.000,10/03/2022,Heinous,Dis/Acq,Written,RAPE,Due To Other Causes,0.0,0.0,"IPC 1860 U/s: 366,376,506,34 ",CHIKKANNAVAR M B   (PI),1666582,,43400018,"KUREKANAL VILLAGE LIMITS ON MADALINGANAL ROAD, KUREKANAL VILLAGE LIMITS ON MADALINGANAL ROAD",20 KMS TOWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,0,1,0,0,0,0,2,1,0,1,2,0,2022000016,1601,10978160120220012,2022-05-01 00:00:00.000,,,2022000016.0
Yadgir,Narayanapura PS,0013/2022,1,2022,3,2022-03-09 10:00:00.000,2022-03-09 10:01:00.000,2022-03-12 15:00:00.000,12/03/2022,Non Heinous,Pending Trial,Oral,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0,0.0,"IPC 1860 U/s: 279,337,338 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",INDUMATI   (PSI),2922322,,68300271,"NEAR KANAKADASA CIRCLE ON ROAD AT JOGUNDABHAVI, NEAR KANAKADASA CIRCLE ON ROAD AT JOGUNDABHAVI",8 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,1,0,0,0,0,0,1,1,0,1,1,0,2022000017,1601,10978160120220013,2022-06-22 00:00:00.000,,,2022000035.0
Yadgir,Narayanapura PS,0014/2022,1,2022,3,2022-03-20 17:20:00.000,2022-03-20 17:21:00.000,2022-03-20 19:00:00.000,20/03/2022,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SANGAPPA   (HC),1962943,,158900093,", ",25 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,0,0,0,0,0,0,4,4,0,4,4,0,2022000018,1601,10978160120220014,2022-03-21 00:00:00.000,,,2022000023.0
Yadgir,Narayanapura PS,0015/2022,1,2022,3,2022-03-24 17:30:00.000,2022-03-24 19:31:00.000,2022-03-25 21:00:00.000,25/03/2022,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0,0.0,"IPC 1860 U/s: 279,338,283 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 181 ",INDUMATI   (PSI),2922322,,68300271,"ON Npur-Hunsagi road near basarigidad tanda road, ON Npur-Hunsagi road near basarigidad tanda road",8 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,1,0,0,0,0,0,1,2,0,2,2,0,2022000019,1601,10978160120220015,2022-04-26 00:00:00.000,,,2022000026.0
